speaker,timestamp,utterance,annotation,vote,start,end,startRole,endRole,player_index,dominance,valence,arousal
Caitlynn,05:05,"Well, the pack is like taped to the table. Oh no,",['No Strategy'],1.0,305.0,309.0,Insomniac,Insomniac,0.0,0.6186559,0.42436877,0.75828654
Caitlynn,05:09,It's number two.,['No Strategy'],1.0,309.0,314.0,Insomniac,Insomniac,0.0,0.66560763,0.43948781,0.7129227
Alana,05:14,Chad thinks we should add a new character in.,['No Strategy'],3.0,314.0,316.0,Seer,Werewolf,2.0,0.64442194,0.62404686,0.6678045
Alana,05:18,Unpause. Okay.,['Call for Action'],3.0,318.0,322.0,Seer,Werewolf,2.0,0.5938368,0.57744396,0.70344055
Mike,05:24,This is very possible.,['Defense'],2.0,324.0,326.0,Werewolf,Seer,3.0,0.74312407,0.844244,0.7343215
Caitlynn,05:26,Did you switch them?,['Interrogation'],1.0,326.0,328.0,Insomniac,Insomniac,0.0,0.6381218,0.50279516,0.6999965
Mike,05:29,You switched us? You a hundred percent switched us?,"['Accusation', 'Interrogation']",2.0,329.0,331.0,Werewolf,Seer,3.0,0.6367596,0.5085317,0.72540784
Mitchell,05:31,You two have been switched.,['Evidence'],2.0,331.0,333.0,Troublemaker,Troublemaker,1.0,0.5543089,0.43398586,0.5586375
Alana,05:35,"Or you guys have been switched? I thought at the beginning he said, you guys switched?","['Interrogation', 'Defense']",3.0,335.0,337.0,Seer,Werewolf,2.0,0.673489,0.70700604,0.7724227
Mitchell,05:37,"No, I can't switch someone with myself.",['Defense'],2.0,337.0,339.0,Troublemaker,Troublemaker,1.0,0.5621652,0.32417393,0.63200057
Alana,05:40,"So, you're implying then that-",['No Strategy'],3.0,340.0,342.0,Seer,Werewolf,2.0,0.53686786,0.42529988,0.5926048
Alana,05:43,Yes.,['No Strategy'],3.0,343.0,345.0,Seer,Werewolf,2.0,0.55860424,0.6614909,0.5220476
Mike,05:45,But I'm still robber.,"['Identity Declaration', 'Defense']",2.0,345.0,347.0,Werewolf,Seer,3.0,0.5491457,0.6650017,0.5766619
Caitlynn,05:47,Okay.,['No Strategy'],1.0,347.0,349.0,Insomniac,Insomniac,0.0,0.67380553,0.7935719,0.76150227
Alana,05:50,I was a seer. Oh yeah.,"['Identity Declaration', 'Defense']",3.0,350.0,352.0,Seer,Werewolf,2.0,0.67698836,0.68716186,0.7632085
Alana,05:52,Did I forget to look? Yes.,"['Interrogation', 'Defense']",3.0,352.0,354.0,Seer,Werewolf,2.0,0.7123182,0.8257711,0.79394996
Mitchell,05:54,I honestly think we're good this game.,['Defense'],2.0,354.0,356.0,Troublemaker,Troublemaker,1.0,0.6696644,0.56127006,0.671681
Caitlynn,05:56,I think so.,['No Strategy'],1.0,356.0,359.0,Insomniac,Insomniac,0.0,0.43357944,0.43551254,0.51634955
Mitchell,06:01,What makes me trust her is that she came out and was very confident that she was herself even after I said there's a troublemaker.,['Interrogation'],2.0,361.0,368.0,Troublemaker,Troublemaker,1.0,0.7093434,0.42977566,0.7288848
Alana,06:08,You've been trying to stay alive and there's no information out. Insomniac's the easy way out.,"['Defense', 'Evidence']",3.0,368.0,372.0,Seer,Werewolf,2.0,0.605966,0.5940039,0.66751844
Alana,06:13,Because it's just. No one can confirm it.,['Defense'],3.0,373.0,375.0,Seer,Werewolf,2.0,0.58056605,0.35483342,0.59317124
Caitlynn,06:15,Especially-,['No Strategy'],1.0,375.0,377.0,Insomniac,Insomniac,0.0,0.5935311,0.47146535,0.6326163
Alana,06:17,"And if she wants to be a werewolf, she wants to stay alive and no one's going to kill someone they have a sure thing about.",['Accusation'],3.0,377.0,381.0,Seer,Werewolf,2.0,0.71766794,0.1683507,0.7490449
Alana,06:21,I've always wanted learn how to do that.,['No Strategy'],3.0,381.0,383.0,Seer,Werewolf,2.0,0.54451114,0.7366982,0.5884238
Caitlynn,06:23,"So, there's a 50/50 chance that I'm a werewolf.",['Accusation'],1.0,383.0,388.0,Insomniac,Insomniac,0.0,0.6927841,0.63631356,0.748935
Caitlynn,06:28,Or I'm a tanner or Insomniac.,['Accusation'],1.0,388.0,391.0,Insomniac,Insomniac,0.0,0.4942774,0.50733274,0.51576304
Mike,06:31,"Yeah, but we're not on your case.",['Defense'],2.0,391.0,394.0,Werewolf,Seer,3.0,0.58080024,0.2700249,0.6038897
Mike,06:34,"So, you're not changing your story.",['Interrogation'],2.0,394.0,396.0,Werewolf,Seer,3.0,0.7497903,0.3078103,0.76269007
Alana,06:38,I'm going to vote the we're the way we are.,['Call for Action'],3.0,398.0,400.0,Seer,Werewolf,2.0,0.7286959,0.39617577,0.81198764
Mitchell,06:41,"And if there's a werewolf here, I'm impressed.","['Accusation', 'Defense']",2.0,401.0,404.0,Troublemaker,Troublemaker,1.0,0.6828053,0.617148,0.7306448
Paul,00:02,I just don't want it to get any louder than that.,['No Strategy'],0.0,2.0,6.0,Werewolf,Werewolf,2.0,0.68786424,0.70694786,0.66089034
Justin,00:06,I would just love the Robber or Troublemaker to not interact with me.,['No Strategy'],1.0,6.0,15.0,Troublemaker,Troublemaker,0.0,0.6668539,0.62765396,0.6500282
Tyler,00:16,"No, it's still there.",['No Strategy'],1.0,16.0,23.0,Seer,Seer,3.0,0.7439983,0.45303747,0.7172801
Justin,00:23,"Okay, how do we turn that off? Chat, someone figure that out. We're sleeping right now.",['No Strategy'],1.0,23.0,38.0,Troublemaker,Troublemaker,0.0,0.6891493,0.641749,0.6951038
Justin,00:38,"We have only one role selected, and it's from the copycat. But we play with that on the other ones and there's none of those things.",['No Strategy'],1.0,38.0,50.0,Troublemaker,Troublemaker,0.0,0.70198554,0.79146546,0.7175642
Justin,00:50,"Do you guys remember when we would play this game so much that we played without description and it just said, ""Seer, wake up""?",['No Strategy'],1.0,50.0,55.0,Troublemaker,Troublemaker,0.0,0.6186594,0.6573491,0.6655894
Mitchell,00:55,Yeah.,['No Strategy'],0.0,55.0,57.0,Werewolf,Werewolf,1.0,0.6844856,0.66881,0.70705235
Justin,00:58,It was. We'll get there again. Tyler's just new.,['No Strategy'],1.0,58.0,101.0,Troublemaker,Troublemaker,0.0,0.69944227,0.6217145,0.6643714
Paul,01:41,Have you never had like a tiny muscle spasm that just feels like that?,['No Strategy'],0.0,101.0,104.0,Werewolf,Werewolf,2.0,0.5195238,0.5562828,0.57945114
Paul,01:45,I had one the first night and it was like somebody went like that. It scared me.,['No Strategy'],0.0,105.0,110.0,Werewolf,Werewolf,2.0,0.27608138,0.45210367,0.26404953
Justin,01:52,Troublemaker!,['Accusation'],1.0,112.0,114.0,Troublemaker,Troublemaker,0.0,0.5516864,0.33108425,0.56383073
Justin,01:57,Because you guys have not said anything.,['No Strategy'],1.0,117.0,119.0,Troublemaker,Troublemaker,0.0,0.5045775,0.35853732,0.5093147
Tyler,01:59,"Okay, well I'm going to say I saw things as a seer.",['Identity Declaration'],1.0,119.0,126.0,Seer,Seer,3.0,0.46313417,0.55784726,0.4574382
Justin,02:07,Okay. Do you want to say which one it is?,['Interrogation'],1.0,127.0,133.0,Troublemaker,Troublemaker,0.0,0.46957076,0.47859362,0.47888327
Paul,02:13,Yes. It was the Troublemaker.,"['Identity Declaration', 'Accusation']",0.0,133.0,135.0,Werewolf,Werewolf,2.0,0.5521245,0.5814052,0.5593912
Justin,02:15,All right. We know for a fact Paul's lying.,['Accusation'],1.0,135.0,139.0,Troublemaker,Troublemaker,0.0,0.46026033,0.4091113,0.3701008
Tyler,02:19,And Mitchell hasn't said any truths or lies yet.,['No Strategy'],1.0,139.0,142.0,Seer,Seer,3.0,0.5250199,0.34954488,0.43911847
Mitchell,02:22,"Yeah, I haven't figured out what I'm going to do yet. Just give me a bit of time.",['Defense'],0.0,142.0,147.0,Werewolf,Werewolf,1.0,0.4446214,0.43009683,0.396835
Tyler,02:27,I know why he's having trouble figuring out because I looked at his card.,"['Defense', 'Evidence']",1.0,147.0,152.0,Seer,Seer,3.0,0.55539554,0.32896549,0.5260188
Justin,02:32,What is he?,['Interrogation'],1.0,152.0,154.0,Troublemaker,Troublemaker,0.0,0.43085098,0.44205314,0.43751568
Justin,02:36,You were one of the people I switched.,['Evidence'],1.0,156.0,158.0,Troublemaker,Troublemaker,0.0,0.4951536,0.49444705,0.41652972
Mitchell,02:38,That was true.,['No Strategy'],0.0,158.0,164.0,Werewolf,Werewolf,1.0,0.6572929,0.7009796,0.65317416
Tyler,02:44,"So really, did you switch him with me or Paul or yourself?",['Interrogation'],1.0,164.0,167.0,Seer,Seer,3.0,0.501282,0.52546465,0.45116833
Justin,02:47,"I can't say, man. I can't say.",['Defense'],1.0,167.0,170.0,Troublemaker,Troublemaker,0.0,0.543108,0.6398917,0.5417549
Tyler,02:50,Well then did he switch with himself and he doesn't want to say he's a Werewolf?,['Interrogation'],1.0,170.0,173.0,Seer,Seer,3.0,0.5994717,0.709071,0.6185296
Justin,02:53,"No, a Troublemaker can't switch themselves. That's only the Robber.",['No Strategy'],1.0,173.0,177.0,Troublemaker,Troublemaker,0.0,0.6538997,0.29436636,0.6361282
Tyler,02:57,"Oh no, sorry, it must have been one of the other... Oh, it was the Witch.",['No Strategy'],1.0,177.0,180.0,Seer,Seer,3.0,0.59039205,0.3853798,0.61001706
Justin,03:01,"Yes. Paul, what are you actually?",['Interrogation'],1.0,181.0,186.0,Troublemaker,Troublemaker,0.0,0.5595392,0.54745245,0.5475433
Paul,03:06,"Okay. It's really fucking useless, but do you want to know what it is? It's funny.","['Interrogation', 'Defense']",0.0,186.0,193.0,Werewolf,Werewolf,2.0,0.5596858,0.20050159,0.525199
Justin,03:18,"I think you're a Robber and you robbed from Mitchell. I think you're a Robber and you robbed from Mitchell, which is really funny because I switched you guys.",['Accusation'],1.0,198.0,206.0,Troublemaker,Troublemaker,0.0,0.76899916,0.64167714,0.8147719
Mitchell,03:26,Fuck!,['No Strategy'],0.0,206.0,209.0,Werewolf,Werewolf,1.0,0.6773443,0.4267934,0.68517697
Paul,03:29,Well is he actually the werewolf?,['Interrogation'],0.0,209.0,211.0,Werewolf,Werewolf,2.0,0.6238317,0.4793471,0.58796
Tyler,03:31,At the beginning of the round he was.,"['Accusation', 'Evidence']",1.0,211.0,216.0,Seer,Seer,3.0,0.4230152,0.47689784,0.39708632
Paul,03:36,"I honestly did copycat into the Drunk because then I was like, then I know I'm good. So I guess I'm a werewolf now. I guess so for me. You switched us?","['Interrogation', 'Evidence']",0.0,216.0,225.0,Werewolf,Werewolf,2.0,0.5017038,0.32171577,0.50182456
Paul,03:46,"I don't fucking know what else to do then. Okay, hold on. Could they both be werewolves?",['Interrogation'],0.0,226.0,239.0,Werewolf,Werewolf,2.0,0.4608199,0.27802384,0.43761316
Justin,03:59,Yeah.,"['Accusation', 'Evidence']",1.0,239.0,243.0,Troublemaker,Troublemaker,0.0,0.6040782,0.7375303,0.61676276
Paul,04:03,"Let's play that out. If they're both werewolves, then Justin didn't switch anybody. I'm still good.",['Accusation'],0.0,243.0,248.0,Werewolf,Werewolf,2.0,0.52129656,0.64459085,0.485605
Mitchell,04:08,You said both. Who's the both you're talking about?,['Interrogation'],0.0,248.0,250.0,Werewolf,Werewolf,1.0,0.5445819,0.46774262,0.54362965
Mitchell,04:10,The boys. The were-boys.,['No Strategy'],0.0,250.0,256.0,Werewolf,Werewolf,1.0,0.5461167,0.6032274,0.53571266
Paul,04:16,So then you and me are good. I think you probably are believable.,['No Strategy'],0.0,256.0,259.0,Werewolf,Werewolf,2.0,0.29579306,0.39717793,0.20469627
Tyler,04:19,And I saw Mitchell's werewolf.,['Evidence'],1.0,259.0,262.0,Seer,Seer,3.0,0.54235584,0.6223979,0.48447442
Mitchell,04:22,Have we confirmed his role yet?,['Interrogation'],0.0,262.0,264.0,Werewolf,Werewolf,1.0,0.41646755,0.556414,0.4089398
Justin,04:24,No. He's coming out swinging though. I believe his confidence.,['Defense'],1.0,264.0,267.0,Troublemaker,Troublemaker,0.0,0.45742247,0.37221432,0.43265915
Paul,04:27,I believe him too.,['Defense'],0.0,267.0,269.0,Werewolf,Werewolf,2.0,0.25919628,0.45538875,0.19323796
Justin,04:29,We only have one role that confirms. Because who can confirm the seer? Who seers the seer?,['Interrogation'],1.0,269.0,276.0,Troublemaker,Troublemaker,0.0,0.6114732,0.575077,0.59412813
Justin,04:37,"Copycat can see the seer, but then if you're claiming seer when the seer's-",['No Strategy'],1.0,277.0,280.0,Troublemaker,Troublemaker,0.0,0.6332692,0.5111157,0.6310506
Paul,04:40,Are you going to meet or are you like not? I don't think you're the troublemaker.,"['Accusation', 'Interrogation']",0.0,280.0,286.0,Werewolf,Werewolf,2.0,0.43362337,0.20805062,0.45270666
Justin,04:46,I'm the troublemaker.,['Identity Declaration'],1.0,286.0,288.0,Troublemaker,Troublemaker,0.0,0.626678,0.46956488,0.61365914
Paul,04:48,"I think he's trying to werewolf me into I'm a werewolf now, but I'm not.","['Accusation', 'Defense']",0.0,288.0,293.0,Werewolf,Werewolf,2.0,0.4964047,0.43969312,0.46485925
Paul,04:54,"I don't think I am. And even if I am, I have to play like that.",['No Strategy'],0.0,294.0,299.0,Werewolf,Werewolf,2.0,0.4572689,0.42079413,0.47168624
Tyler,04:59,So we vote for Mitchell because Justin's on the fence for me?,['Call for Action'],1.0,299.0,305.0,Seer,Seer,3.0,0.5218526,0.4043851,0.4622127
Mitchell,05:06,So wait. Why is it me? But I thought I got swapped.,"['Interrogation', 'Defense']",0.0,306.0,310.0,Werewolf,Werewolf,1.0,0.5754813,0.28939885,0.58425206
Tyler,05:10,"No. If he's lying about being a troublemaker, you actually didn't get swapped.",['No Strategy'],1.0,310.0,314.0,Seer,Seer,3.0,0.5666282,0.2577734,0.5421243
Mitchell,05:14,Right. So you think he's lying? Do you think he's a werewolf?,['Interrogation'],0.0,314.0,317.0,Werewolf,Werewolf,1.0,0.63904124,0.35105106,0.6700879
Paul,05:17,"If we go that route, I think we have to vote for Justin then.",['Call for Action'],0.0,317.0,320.0,Werewolf,Werewolf,2.0,0.7120606,0.29759264,0.72685033
Justin,05:20,"No, let's kill Mitch. I'm on board to kill Mitch.",['Call for Action'],1.0,320.0,323.0,Troublemaker,Troublemaker,0.0,0.66552955,0.22194865,0.6585884
Tyler,05:24,He was on board pretty quick.,['Accusation'],1.0,324.0,326.0,Seer,Seer,3.0,0.5342016,0.58994967,0.46457
Justin,05:26,That's because I actually didn't switch anybody. I went like this when I woke up with the troublemaker.,"['Identity Declaration', 'Defense', 'Evidence']",1.0,326.0,331.0,Troublemaker,Troublemaker,0.0,0.56710255,0.33593255,0.5527728
Mitchell,05:31,I'm voting Justin for sure.,['Call for Action'],0.0,331.0,334.0,Werewolf,Werewolf,1.0,0.66528744,0.73833746,0.6710753
Justin,05:35,You're going to give Mitchell the win. I promise you.,['Defense'],1.0,335.0,337.0,Troublemaker,Troublemaker,0.0,0.6518903,0.4707421,0.60956925
Mitchell,05:37,"Don't vote Justin, because he's actually a",['No Strategy'],0.0,337.0,341.0,Werewolf,Werewolf,1.0,0.7423786,0.57891846,0.76832074
Tyler,05:41,But then if Mitch was the lone werewolf-,['Accusation'],1.0,341.0,343.0,Seer,Seer,3.0,0.664278,0.42569566,0.72409904
Paul,05:43,"I think they're both. I really, really think they're both.",['Accusation'],0.0,343.0,346.0,Werewolf,Werewolf,2.0,0.53934145,0.5560547,0.4983921
Justin,05:46,I'm going to lose this game because Paul can't make up his mind.,['No Strategy'],1.0,346.0,348.0,Troublemaker,Troublemaker,0.0,0.6355515,0.30543578,0.6482807
Paul,05:48,What do you mean I can't make up my mind?,['Interrogation'],0.0,348.0,350.0,Werewolf,Werewolf,2.0,0.7402765,0.8868782,0.81324613
Mitchell,05:50,Justin robbed from me. I'm voting Justin for sure.,"['Accusation', 'Call for Action', 'Evidence']",0.0,350.0,354.0,Werewolf,Werewolf,1.0,0.77905995,0.84050226,0.8208446
Mitchell,05:55,He isn't. He robbed from me 110 percent.,['Accusation'],0.0,355.0,358.0,Werewolf,Werewolf,1.0,0.67301846,0.58847576,0.71671337
Mitchell,05:59,And this is why we've been giggling because we both know that he robbed from me.,['Accusation'],0.0,359.0,363.0,Werewolf,Werewolf,1.0,0.7310977,0.50497043,0.7981937
Justin,06:04,"Chat, they suck.",['No Strategy'],1.0,364.0,366.0,Troublemaker,Troublemaker,0.0,0.73153615,0.58190817,0.70382947
Mitchell,06:06,"I'm 100 percent, he robbed me. And I was a werewolf. I don't deny that.","['Identity Declaration', 'Accusation']",0.0,366.0,371.0,Werewolf,Werewolf,1.0,0.7460878,0.6191521,0.79750496
Justin,06:11,"Yeah, we kill Mitchell. He just said he's the werewolf.","['Accusation', 'Call for Action', 'Defense']",1.0,371.0,373.0,Troublemaker,Troublemaker,0.0,0.62456584,0.3191356,0.6697165
Mitchell,06:13,I was the werewolf.,['Identity Declaration'],0.0,373.0,375.0,Werewolf,Werewolf,1.0,0.56676185,0.35940415,0.5112229
Tyler,06:15,"Paul, ready?",['Call for Action'],1.0,375.0,377.0,Seer,Seer,3.0,0.4480036,0.5792488,0.41028112
Mitchell,06:17,I got robbed. Don't let us get robbed again.,"['Defense', 'Evidence']",0.0,377.0,385.0,Werewolf,Werewolf,1.0,0.5307594,0.3602491,0.47870734
Paul,06:25,Do you think he's Tanner? I think he either did rob Mitchell or he's Tanner.,"['Accusation', 'Interrogation']",0.0,385.0,390.0,Werewolf,Werewolf,2.0,0.6358999,0.6206935,0.6316193
Mitchell,06:31,Which one? Do we vote Justin or do we vote me?,['Call for Action'],0.0,391.0,395.0,Werewolf,Werewolf,1.0,0.58337045,0.296349,0.6008794
Justin,00:08,That was a very clutch seer from Tyler there.,['No Strategy'],2.0,8.0,10.0,Werewolf,Werewolf,0.0,0.53753966,0.27162862,0.48288357
Paul,00:10,It was. It was a lot of convincing to do.,['No Strategy'],0.0,10.0,23.0,Troublemaker,Troublemaker,2.0,0.7129779,0.7024625,0.6889667
Tyler,00:23,"Well, no. I forgot to fix that.",['No Strategy'],2.0,23.0,28.0,Werewolf,Werewolf,3.0,0.52292246,0.421084,0.47607833
Justin,00:28,Did you guys want me to put marks on.,['No Strategy'],2.0,28.0,98.0,Werewolf,Werewolf,0.0,0.6952995,0.686035,0.67090046
Paul,01:38,I was the troublemaker and I granted Justin's wish.,"['Identity Declaration', 'Evidence']",0.0,98.0,103.0,Troublemaker,Troublemaker,2.0,0.57642853,0.6227877,0.61632764
Paul,01:43,I didn't interact with you.,['Evidence'],0.0,103.0,106.0,Troublemaker,Troublemaker,2.0,0.42063305,0.54677045,0.4064689
Paul,01:51,That's for me to know. And you not to know.,['Defense'],0.0,111.0,119.0,Troublemaker,Troublemaker,2.0,0.5957788,0.61044234,0.5924404
Mitchell,01:59,No. Should we go to vote or what?,"['Interrogation', 'Call for Action']",0.0,119.0,122.0,Drunk,Seer,1.0,0.45523006,0.44248945,0.371554
Paul,02:02,"Probably. Oh, did you copycat into the trouble here? Cause I was lying. Wait, what are some stories we going with this time?",['Interrogation'],0.0,122.0,132.0,Troublemaker,Troublemaker,2.0,0.4230941,0.57807314,0.3692961
Justin,02:12,Who's who? What's up? What's left? What's down?,['Interrogation'],2.0,132.0,134.0,Werewolf,Werewolf,0.0,0.64886284,0.55505717,0.6665735
Paul,02:14,"Let's hear some information, werewolf boys over here?",['Interrogation'],0.0,134.0,138.0,Troublemaker,Troublemaker,2.0,0.54679596,0.6435341,0.52633244
Paul,02:19,"Yeah, you too. Not you anymore.",['No Strategy'],0.0,139.0,143.0,Troublemaker,Troublemaker,2.0,0.53625154,0.66274935,0.5372438
Tyler,02:23,Well I.,['No Strategy'],2.0,143.0,145.0,Werewolf,Werewolf,3.0,0.35489273,0.53874105,0.30444768
Justin,02:25,I was the robber.,['Identity Declaration'],2.0,145.0,150.0,Werewolf,Werewolf,0.0,0.54012465,0.20328464,0.50213754
Justin,02:31,What?,['Interrogation'],2.0,151.0,155.0,Werewolf,Werewolf,0.0,0.46690518,0.31885052,0.4549874
Tyler,02:36,He was the drunk.,['Accusation'],2.0,156.0,162.0,Werewolf,Werewolf,3.0,0.4506652,0.090253405,0.38097945
Tyler,02:43,Yeah.,['No Strategy'],2.0,163.0,167.0,Werewolf,Werewolf,3.0,0.8175882,0.8770021,0.84145534
Mitchell,02:47,"Okay. I'm actually feeling really good for the first time ever about being this role. I was a drunk. And those two are making me feel happy about that because I think that there's some bad shit over there. I don't know what they are, but it's making me think I'm good. I think I'm on your team. But you switched me.","['Identity Declaration', 'Accusation']",0.0,167.0,184.0,Drunk,Seer,1.0,0.7027698,0.3662737,0.6827151
